"date","recession","SPY","IWM","TLT","LTPZ","GLD","UUP","HAP","JPM","BA","three_month_yield","six_month_yield","one_year_yield","two_year_yield","three_year_yield","five_year_yield","seven_year_yield","ten_year_yield","twenty_year_yield","thirty_year_yield"
2022-07-28,0,406.070007324219,185.929992675781,117.75,69.75,163.639999389648,28.3999996185303,46.6199989318848,114.809997558594,159.089996337891,2.42,2.9,2.93,2.85,2.81,2.69,2.69,2.68,3.23,3.02
2022-07-29,0,411.989990234375,187.25,117.430000305176,70.4100036621094,164.100006103516,28.2900009155273,47.7799987792969,115.360000610352,159.309997558594,2.41,2.91,2.98,2.89,2.83,2.7,2.7,2.67,3.2,3
2022-08-01,0,410.769989013672,187.179992675781,120.040000915527,70.3099975585938,165.029998779297,28.1800003051758,47.2700004577637,114.209999084473,169.070007324219,2.56,2.96,2.98,2.9,2.82,2.66,2.64,2.6,3.12,2.92
2022-08-02,0,408.059997558594,187,117.5,68.4400024414062,164.050003051758,28.3600006103516,46.9199981689453,112.430000305176,163.279998779297,2.56,3,3.09,3.06,3.02,2.85,2.82,2.75,3.22,3
2022-08-03,0,414.450012207031,189.75,119.349998474121,69.9300003051758,164.449996948242,28.4400005340576,46.6800003051758,113.610000610352,166.639999389648,2.52,3,3.14,3.1,3.04,2.86,2.81,2.73,3.17,2.96
2022-08-04,0,414.170013427734,189.350006103516,119.309997558594,69.6800003051758,167.169998168945,28.2600002288818,46.2599983215332,112.360000610352,166.5,2.5,2.98,3.11,3.03,2.95,2.76,2.73,2.68,3.15,2.97
2022-08-05,0,413.470001220703,190.800003051758,116.470001220703,68.4199981689453,165.289993286133,28.5,46.5200004577637,115.76000213623,165.039993286133,2.58,3.1,3.29,3.24,3.18,2.97,2.91,2.83,3.27,3.06
2022-08-08,0,412.989990234375,192.820007324219,118.349998474121,69.5599975585938,166.690002441406,28.4599990844727,46.9500007629395,114.349998474121,165.889999389648,2.65,3.15,3.3,3.21,3.14,2.91,2.85,2.77,3.22,3
2022-08-09,0,411.350006103516,190.190002441406,117.889999389648,68.9700012207031,167.199996948242,28.4300003051758,47.189998626709,115.379997253418,164.850006103516,2.67,3.16,3.33,3.28,3.2,2.97,2.89,2.8,3.24,3.01
2022-08-10,0,419.989990234375,195.619995117188,117.120002746582,68.4300003051758,166.779998779297,28.1200008392334,47.9599990844727,118.389999389648,169.020004272461,2.65,3.13,3.26,3.23,3.13,2.93,2.86,2.78,3.27,3.04
2022-08-11,0,419.989990234375,196.350006103516,114.389999389648,67.2699966430664,166.339996337891,28.1399993896484,48.5900001525879,120.139999389648,167.880004882812,2.62,3.08,3.25,3.23,3.16,2.98,2.94,2.87,3.38,3.15
2022-08-12,0,427.100006103516,200.360000610352,115.550003051758,67.9199981689453,167.869995117188,28.25,49.2200012207031,122.129997253418,169.990005493164,2.63,3.13,3.26,3.25,3.18,2.97,2.92,2.84,3.34,3.12
2022-08-15,0,428.859985351562,201.070007324219,115.449996948242,67.5,165.710006713867,28.5,48.5200004577637,122.459999084473,170.470001220703,2.72,3.13,3.23,3.2,3.14,2.91,2.86,2.79,3.31,3.1
2022-08-16,0,429.700012207031,200.990005493164,115.930000305176,68,165.419998168945,28.4899997711182,48.8499984741211,123.629997253418,172.080001831055,2.7,3.12,3.26,3.25,3.19,2.95,2.9,2.82,3.31,3.11
2022-08-17,0,426.649993896484,197.610000610352,114.720001220703,67.4599990844727,164.350006103516,28.5300006866455,48.5699996948242,122.589996337891,167.199996948242,2.68,3.15,3.27,3.28,3.27,3.04,2.99,2.89,3.37,3.15
2022-08-18,0,427.890014648438,198.919998168945,114.889999389648,68.4199981689453,163.919998168945,28.75,48.9799995422363,121.639999389648,168.690002441406,2.71,3.12,3.24,3.22,3.23,3.02,2.97,2.88,3.35,3.14
2022-08-19,0,422.140014648438,194.649993896484,113.040000915527,68.0800018310547,162.720001220703,28.9300003051758,48.4599990844727,118.629997253418,162.919998168945,2.74,3.16,3.26,3.25,3.28,3.11,3.06,2.98,3.44,3.22
2022-08-22,0,413.350006103516,190.639999389648,112.660003662109,67.9400024414062,161.639999389648,29.1700000762939,48.1500015258789,116.669998168945,158.979995727539,2.82,3.23,3.32,3.32,3.36,3.17,3.12,3.03,3.48,3.24
2022-08-23,0,412.350006103516,190.949996948242,112.040000915527,67.6800003051758,162.770004272461,29.0499992370605,49.3400001525879,115.519996643066,160.070007324219,2.8,3.21,3.29,3.29,3.35,3.18,3.14,3.05,3.49,3.26
2022-08-24,0,413.670013427734,192.410003662109,111.220001220703,67.4499969482422,163.25,29.0699996948242,49.4900016784668,115.800003051758,163.600006103516,2.82,3.28,3.35,3.36,3.4,3.2,3.2,3.11,3.55,3.32
2022-08-25,0,419.510009765625,195.399993896484,112.769996643066,67.9199981689453,163.75,29.0200004577637,50.2999992370605,118.550003051758,169.380004882812,2.88,3.25,3.33,3.35,3.37,3.15,3.11,3.03,3.47,3.25
2022-08-26,0,405.309997558594,188.979995727539,113.620002746582,68.5,161.759994506836,29.1299991607666,49.4799995422363,114.669998168945,164.529998779297,2.89,3.26,3.36,3.37,3.4,3.2,3.14,3.04,3.44,3.21
2022-08-29,0,402.630004882812,187.240005493164,112.680000305176,67.870002746582,161.860000610352,29.1399993896484,49.5499992370605,114.389999389648,165.419998168945,2.97,3.32,3.43,3.42,3.45,3.27,3.21,3.12,3.5,3.25
2022-08-30,0,398.209991455078,184.619995117188,112.959999084473,68.0800018310547,160.509994506836,29.1299991607666,48.1699981689453,114.410003662109,162.210006713867,2.97,3.31,3.48,3.46,3.47,3.27,3.22,3.11,3.49,3.23
2022-08-31,0,395.179992675781,183.5,111.879997253418,66.8399963378906,159.270004272461,29.1100006103516,47.7200012207031,113.730003356934,160.25,2.96,3.32,3.5,3.45,3.46,3.3,3.25,3.15,3.53,3.27
2022-09-01,0,396.420013427734,181.5,109.599998474121,64.4800033569336,157.869995117188,29.3700008392334,46.9300003051758,114.51000213623,153.660003662109,2.97,3.34,3.51,3.51,3.54,3.39,3.36,3.26,3.64,3.37
2022-09-02,0,392.239990234375,180.089996337891,110.220001220703,65.120002746582,159.259994506836,29.3799991607666,47.2099990844727,113.709999084473,151.820007324219,2.94,3.33,3.47,3.4,3.44,3.3,3.29,3.2,3.61,3.35
2022-09-06,0,390.760009765625,178.309997558594,107.48999786377,63.7700004577637,158.330001831055,29.5499992370605,46.9599990844727,113.73999786377,152.389999389648,3.04,3.4,3.61,3.5,3.55,3.43,3.41,3.33,3.74,3.49
2022-09-07,0,397.779998779297,182.190002441406,109.190002441406,64.6399993896484,159.940002441406,29.3400001525879,47.0800018310547,115.900001525879,155.949996948242,3.07,3.42,3.6,3.45,3.5,3.37,3.35,3.27,3.67,3.42
2022-09-08,0,400.380004882812,183.710006713867,108.069999694824,63.75,158.979995727539,29.3999996185303,47.4799995422363,118.599998474121,157.789993286133,3.06,3.44,3.6,3.48,3.54,3.39,3.37,3.29,3.69,3.45
2022-09-09,0,406.600006103516,187.399993896484,108.309997558594,63.7200012207031,159.820007324219,29.1900005340576,48.689998626709,119.169998168945,157.520004272461,3.08,3.52,3.67,3.56,3.61,3.45,3.42,3.33,3.71,3.47
2022-09-12,0,410.970001220703,189.669998168945,107.419998168945,62.810001373291,160.630004882812,29.0400009155273,49,120.580001831055,158.720001220703,3.17,3.56,3.7,3.58,3.6,3.47,3.45,3.37,3.76,3.53
2022-09-13,0,393.100006103516,182.25,107.669998168945,62.8199996948242,158.539993286133,29.4400005340576,47.7000007629395,116.389999389648,147.309997558594,3.28,3.75,3.92,3.75,3.75,3.58,3.53,3.42,3.75,3.51
2022-09-14,0,394.600006103516,182.960006713867,108.040000915527,63.3400001525879,157.929992675781,29.3799991607666,48,116.120002746582,149.259994506836,3.24,3.76,3.95,3.78,3.79,3.6,3.52,3.41,3.73,3.47
2022-09-15,0,390.119995117188,181.630004882812,107.970001220703,62.9700012207031,154.979995727539,29.3999996185303,47.1800003051758,117.870002746582,149.779998779297,3.22,3.78,4,3.87,3.85,3.66,3.59,3.45,3.75,3.48
2022-09-16,0,385.559997558594,178.990005493164,107.069999694824,62.0999984741211,155.839996337891,29.3999996185303,46.4500007629395,117.080001831055,144.289993286133,3.2,3.77,3.96,3.85,3.81,3.62,3.56,3.45,3.79,3.52
2022-09-19,0,388.549987792969,180.520004272461,107.319999694824,61.7799987792969,155.960006713867,29.3799991607666,47.0099983215332,118.160003662109,144.880004882812,3.37,3.87,4.05,3.95,3.9,3.69,3.62,3.49,3.77,3.52
2022-09-20,0,384.089996337891,178.059997558594,106.25,61.6399993896484,155.070007324219,29.5200004577637,46.3800010681152,115.830001831055,145.940002441406,3.35,3.86,4.03,3.96,3.94,3.75,3.69,3.57,3.83,3.59
2022-09-21,0,377.390014648438,175.339996337891,108.029998779297,62.2200012207031,155.789993286133,29.8099994659424,45.7999992370605,112.48999786377,143.289993286133,3.31,3.86,4.08,4.02,3.98,3.74,3.65,3.51,3.73,3.5
2022-09-22,0,374.220001220703,171.389999389648,105.269996643066,60.7000007629395,155.699996948242,29.8500003814697,45.7299995422363,111.209999084473,138.710006713867,3.29,3.87,4.08,4.11,4.12,3.91,3.84,3.7,3.9,3.65
2022-09-23,0,367.950012207031,167.309997558594,105.699996948242,60.3699989318848,153.009994506836,30.3199996948242,43.3199996948242,109.139999389648,131.259994506836,3.24,3.85,4.15,4.2,4.21,3.96,3.85,3.69,3.87,3.61
2022-09-26,0,364.309997558594,164.169998168945,103.680000305176,58.4300003051758,151.229995727539,30.6599998474121,42.4199981689453,106.790000915527,127.339996337891,3.39,3.95,4.17,4.27,4.37,4.15,4.06,3.88,4.01,3.72
2022-09-27,0,363.380004882812,164.729995727539,100.949996948242,56.8800010681152,151.539993286133,30.6700000762939,42.6800003051758,105.849998474121,127.51000213623,3.35,3.91,4.16,4.3,4.39,4.21,4.14,3.97,4.15,3.87
2022-09-28,0,370.529998779297,169.940002441406,104.330001831055,58.7200012207031,154.690002441406,30.2700004577637,43.9300003051758,107.98999786377,133.440002441406,3.4,3.87,3.99,4.07,4.12,3.92,3.83,3.72,3.98,3.7
2022-09-29,0,362.790008544922,166.130004882812,103.790000915527,57.0800018310547,154.660003662109,30.1499996185303,43.5,106.160003662109,125.330001831055,3.36,3.87,3.98,4.16,4.19,3.98,3.89,3.76,4,3.71
2022-09-30,0,357.179992675781,164.919998168945,102.449996948242,56.0999984741211,154.669998168945,30.1499996185303,43.310001373291,104.5,121.080001831055,3.33,3.92,4.05,4.22,4.25,4.06,3.97,3.83,4.08,3.79
2022-10-03,0,366.609985351562,169.289993286133,103.830001831055,57.4500007629395,158.429992675781,30.0100002288818,45.0499992370605,107.730003356934,126.050003051758,3.46,3.97,4.01,4.12,4.12,3.9,3.79,3.67,4,3.73
2022-10-04,0,377.970001220703,176,103.540000915527,57.4000015258789,160.699996948242,29.6000003814697,46.7000007629395,112.769996643066,133.509994506836,3.45,3.98,4.15,4.1,4.08,3.84,3.73,3.62,3.95,3.7
2022-10-05,0,377.089996337891,174.699996948242,102.550003051758,56.4700012207031,159.809997558594,29.8799991607666,46.6100006103516,110.389999389648,132.110000610352,3.46,4,4.14,4.15,4.17,3.96,3.87,3.76,4.05,3.78
2022-10-06,0,373.200012207031,173.720001220703,101.980003356934,55.9700012207031,159.630004882812,30.1800003051758,46.2700004577637,108.139999389648,132.199996948242,3.46,4.04,4.19,4.23,4.24,4.05,3.95,3.83,4.08,3.81
2022-10-07,0,362.790008544922,168.610000610352,100.98999786377,55.9500007629395,157.880004882812,30.2999992370605,45.7000007629395,105.980003356934,129.789993286133,3.45,4.09,4.24,4.3,4.33,4.14,4.03,3.89,4.13,3.86
2022-10-10,0,360.019989013672,167.669998168945,99.4199981689453,55.3600006103516,155.479995727539,30.4300003051758,45.4300003051758,104.98999786377,131.899993896484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,0,357.739990234375,167.720001220703,99.8600006103516,56.0200004577637,155.160003662109,30.4500007629395,45.1300010681152,101.959999084473,131.570007324219,3.67,4.17,4.28,4.3,4.31,4.14,4.06,3.93,4.19,3.92
2022-10-12,0,356.559997558594,167.259994506836,100.349998474121,56.4199981689453,155.990005493164,30.4500007629395,44.9300003051758,103.610000610352,130.419998168945,3.7,4.16,4.28,4.28,4.29,4.12,4.03,3.91,4.18,3.9
2022-10-13,0,365.970001220703,171.399993896484,99.3899993896484,56.3400001525879,154.910003662109,30.25,46.2400016784668,109.370002746582,132.399993896484,3.79,4.3,4.46,4.47,4.44,4.21,4.11,3.97,4.25,3.97
2022-10-14,0,357.630004882812,166.809997558594,98.5699996948242,56.6800003051758,152.979995727539,30.4599990844727,44.5200004577637,111.190002441406,133.149993896484,3.81,4.31,4.5,4.48,4.47,4.25,4.15,4,4.26,3.99
2022-10-17,0,366.820007324219,172.130004882812,98.0899963378906,57,153.419998168945,30.1499996185303,45.5499992370605,115.860000610352,136.089996337891,3.97,4.38,4.5,4.45,4.45,4.24,4.15,4.02,4.29,4.04
2022-10-18,0,371.130004882812,174.169998168945,98.3199996948242,56.5099983215332,153.75,30.1299991607666,45.8600006103516,118.839996337891,137.339996337891,4.04,4.39,4.5,4.43,4.43,4.21,4.12,4.01,4.27,4.04
2022-10-19,0,368.5,171.210006713867,96.5299987792969,56,151.690002441406,30.3500003814697,45.9199981689453,116.51000213623,138.389999389648,4.07,4.45,4.6,4.55,4.56,4.35,4.26,4.14,4.38,4.15
2022-10-20,0,365.410003662109,169.029998779297,94.879997253418,55.8300018310547,151.449996948242,30.3700008392334,45.939998626709,116.129997253418,139.130004882812,4.09,4.48,4.66,4.62,4.66,4.45,4.36,4.24,4.47,4.24
2022-10-21,0,374.290008544922,172.699996948242,93.1699981689453,55.1599998474121,154.149993896484,30.1100006103516,47.2799987792969,122.230003356934,141.320007324219,4.09,4.43,4.58,4.49,4.52,4.34,4.28,4.21,4.54,4.33
2022-10-24,0,378.869995117188,173.440002441406,92.4000015258789,55.75,153.649993896484,30.1399993896484,47.060001373291,122.379997253418,142.050003051758,4.16,4.52,4.61,4.5,4.52,4.36,4.31,4.25,4.59,4.4
2022-10-25,0,384.920013427734,178.169998168945,95.0899963378906,56.4700012207031,154,29.8099994659424,47.6300010681152,122.699996948242,146.649993896484,4.14,4.5,4.6,4.42,4.45,4.25,4.17,4.1,4.45,4.26
2022-10-26,0,382.019989013672,179.050003051758,96.4599990844727,56.2700004577637,154.979995727539,29.5,48.3699989318848,124.110000610352,133.789993286133,4.11,4.47,4.54,4.39,4.41,4.2,4.12,4.04,4.38,4.19
2022-10-27,0,379.980010986328,179.089996337891,97.4700012207031,57.25,154.740005493164,29.7299995422363,48.4199981689453,124.599998474121,139.759994506836,4.13,4.44,4.5,4.3,4.29,4.09,4.01,3.96,4.32,4.12
2022-10-28,0,389.019989013672,183.160003662109,96.8000030517578,57.4199981689453,153.160003662109,29.7800006866455,48.3600006103516,126.080001831055,143.839996337891,4.18,4.51,4.55,4.41,4.38,4.19,4.1,4.02,4.38,4.15
2022-10-31,0,386.209991455078,183.330001831055,96.1100006103516,57.310001373291,151.910003662109,30.0300006866455,48.3199996948242,125.879997253418,142.509994506836,4.22,4.57,4.66,4.51,4.45,4.27,4.18,4.1,4.44,4.22
2022-11-01,0,384.519989013672,183.580001831055,96.7699966430664,57.7299995422363,153.460006713867,30.0200004577637,48.8899993896484,128.149993896484,143.380004882812,4.23,4.58,4.75,4.54,4.48,4.27,4.18,4.07,4.37,4.14
2022-11-02,0,374.869995117188,177.490005493164,96.3499984741211,57.4700012207031,152.389999389648,30.1499996185303,47.7000007629395,126.970001220703,147.410003662109,4.22,4.57,4.76,4.61,4.54,4.3,4.2,4.1,4.41,4.15
2022-11-03,0,371.010009765625,176.300003051758,95.8300018310547,55.9700012207031,151.809997558594,30.3999996185303,47.9500007629395,127.199996948242,156.75,4.25,4.57,4.78,4.71,4.63,4.36,4.26,4.14,4.42,4.18
2022-11-04,0,376.350006103516,178.679992675781,94.2200012207031,55.9700012207031,156.470001220703,29.8299999237061,49.4599990844727,130.679992675781,160.009994506836,4.21,4.55,4.76,4.66,4.58,4.33,4.26,4.17,4.49,4.27
2022-11-07,0,379.950012207031,179.490005493164,93.2799987792969,56.0099983215332,155.850006103516,29.6599998474121,49.7900009155273,131.369995117188,164.910003662109,4.29,4.62,4.8,4.72,4.63,4.39,4.31,4.22,4.55,4.34
2022-11-08,0,382,179.559997558594,94.3000030517578,56.2299995422363,159.449996948242,29.5300006866455,50.3899993896484,131.449996948242,169.619995117188,4.28,4.6,4.77,4.67,4.55,4.31,4.22,4.14,4.47,4.28
2022-11-09,0,374.130004882812,174.630004882812,94.6100006103516,56,158.649993896484,29.75,48.8499984741211,129.740005493164,168.740005493164,4.29,4.59,4.75,4.61,4.49,4.27,4.2,4.12,4.5,4.31
2022-11-10,0,394.690002441406,185.380004882812,98.25,58.3300018310547,163.479995727539,29.0699996948242,50.7099990844727,135.080001831055,177.580001831055,4.28,4.52,4.59,4.34,4.17,3.95,3.89,3.82,4.24,4.03
2022-11-11,0,398.510009765625,186.899993896484,97.8899993896484,58.3800010681152,164.559997558594,28.6499996185303,51.6800003051758,135.300003051758,177.490005493164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-14,0,395.119995117188,184.809997558594,97.6500015258789,57.4099998474121,164.919998168945,28.7800006866455,51.5099983215332,133.910003662109,173.550003051758,4.34,4.55,4.63,4.4,4.24,4,3.95,3.88,4.28,4.07
2022-11-15,0,398.489990234375,187.550003051758,99.2300033569336,58.5699996948242,165.5,28.6800003051758,51.9099998474121,132.940002441406,175.350006103516,4.31,4.54,4.6,4.37,4.17,3.93,3.88,3.8,4.2,3.98
2022-11-16,0,395.450012207031,184.25,101.400001525879,59.0999984741211,165.119995117188,28.6200008392334,51.4099998474121,133.119995117188,172.690002441406,4.32,4.54,4.62,4.35,4.13,3.83,3.77,3.67,4.03,3.85
2022-11-17,0,394.239990234375,182.539993286133,100.330001831055,58.25,163.919998168945,28.7299995422363,51.1199989318848,132.539993286133,172.779998779297,4.32,4.57,4.68,4.43,4.22,3.93,3.87,3.77,4.1,3.89
2022-11-18,0,396.029998779297,183.720001220703,99.6399993896484,57.7099990844727,162.789993286133,28.8099994659424,51.1199989318848,133.839996337891,173.889999389648,4.34,4.61,4.74,4.51,4.28,3.99,3.92,3.82,4.13,3.92
2022-11-21,0,394.589996337891,182.759994506836,100.059997558594,58.5800018310547,161.880004882812,29.0599994659424,50.7099990844727,133.050003051758,172.940002441406,4.41,4.65,4.75,4.48,4.32,3.97,3.94,3.83,4.14,3.91
2022-11-22,0,399.899993896484,184.710006713867,101.480003356934,59.1500015258789,162.070007324219,28.8799991607666,52.0200004577637,135.039993286133,172.5,4.4,4.68,4.79,4.47,4.27,3.93,3.86,3.76,4.05,3.83
2022-11-23,0,402.420013427734,185.190002441406,103.25,60.2099990844727,163.080001831055,28.5799999237061,52.1800003051758,136.479995727539,174.850006103516,4.4,4.67,4.75,4.46,4.23,3.88,3.81,3.71,3.97,3.74
2022-11-25,0,402.329986572266,185.580001831055,102.900001525879,60.2200012207031,163.220001220703,28.5799999237061,52.2799987792969,136.740005493164,178.360000610352,4.41,4.67,4.76,4.42,4.2,3.85,3.78,3.68,3.97,3.74
2022-11-28,0,395.910003662109,181.839996337891,103.190002441406,59.75,161.929992675781,28.7900009155273,51.2799987792969,134.350006103516,171.830001831055,4.41,4.72,4.76,4.46,4.22,3.88,3.8,3.69,3.97,3.74
2022-11-29,0,395.230010986328,182.369995117188,101.980003356934,58.8800010681152,162.729995727539,28.8400001525879,51.9700012207031,136.559997558594,175.320007324219,4.38,4.72,4.78,4.48,4.24,3.92,3.85,3.75,4.02,3.81
2022-11-30,0,407.679992675781,187.369995117188,102.730003356934,60.5499992370605,164.809997558594,28.6100006103516,52.8400001525879,138.179992675781,178.880004882812,4.37,4.7,4.74,4.38,4.13,3.82,3.76,3.68,4,3.8
2022-12-01,0,407.380004882812,186.960006713867,105.76000213623,62.4099998474121,167.839996337891,28.2600002288818,52.689998626709,136.240005493164,175.779998779297,4.33,4.65,4.66,4.25,3.98,3.68,3.62,3.53,3.85,3.64
2022-12-02,0,406.910003662109,188.050003051758,107.089996337891,64.1699981689453,167.259994506836,28.2299995422363,52.7599983215332,135.160003662109,182.869995117188,4.34,4.65,4.69,4.28,3.99,3.67,3.61,3.51,3.79,3.56
2022-12-05,0,399.589996337891,182.869995117188,105.589996337891,62.939998626709,164.389999389648,28.4599990844727,51.5499992370605,131.369995117188,185.100006103516,4.36,4.73,4.77,4.41,4.13,3.8,3.72,3.6,3.84,3.62
2022-12-06,0,393.829986572266,180.070007324219,106.949996948242,63.1699981689453,164.839996337891,28.4799995422363,51.0200004577637,131.589996337891,178.429992675781,4.37,4.74,4.73,4.34,4.07,3.73,3.64,3.51,3.77,3.52
2022-12-07,0,393.160003662109,179.539993286133,109.470001220703,64.0599975585938,166.330001831055,28.3899993896484,51.0699996948242,131.5,176.5,4.29,4.72,4.67,4.26,3.97,3.62,3.54,3.42,3.66,3.42
2022-12-08,0,396.239990234375,180.839996337891,109.169998168945,64.3899993896484,166.470001220703,28.2999992370605,51.1500015258789,132.880004882812,179.080001831055,4.28,4.71,4.71,4.31,4.04,3.71,3.63,3.48,3.71,3.44
2022-12-09,0,393.279998779297,178.619995117188,106.330001831055,62.3499984741211,167.059997558594,28.3600006103516,50.7200012207031,132.160003662109,179.539993286133,4.31,4.72,4.72,4.33,4.07,3.75,3.69,3.57,3.82,3.56
2022-12-12,0,398.950012207031,180.720001220703,106.669998168945,62.2200012207031,165.679992675781,28.3799991607666,51.0400009155273,134.210006713867,186.270004272461,4.38,4.78,4.75,4.39,4.1,3.8,3.73,3.61,3.84,3.57
2022-12-13,0,401.970001220703,181.380004882812,107.699996948242,62.0900001525879,168.509994506836,28.1299991607666,51.6500015258789,134.080001831055,187.130004882812,4.35,4.7,4.64,4.22,3.96,3.66,3.6,3.51,3.74,3.53
2022-12-14,0,399.399993896484,180.190002441406,108.160003662109,61.5,168.100006103516,28,51.25,133.410003662109,188.25,4.33,4.68,4.64,4.23,3.94,3.64,3.59,3.49,3.74,3.52
2022-12-15,0,389.630004882812,175.679992675781,108.319999694824,61.689998626709,165.350006103516,28.2600002288818,50.3300018310547,130.100006103516,183.720001220703,4.34,4.7,4.65,4.23,3.96,3.62,3.56,3.44,3.69,3.48
2022-12-16,0,383.269989013672,174.369995117188,107.110000610352,60.6699981689453,166.789993286133,28.3099994659424,50.0099983215332,129.289993286133,184.699996948242,4.31,4.68,4.61,4.17,3.91,3.61,3.58,3.48,3.73,3.53
2022-12-19,0,380.019989013672,172.009994506836,105.309997558594,60.0999984741211,166.320007324219,28.0699996948242,48.0999984741211,130.059997558594,185.679992675781,4.37,4.71,4.64,4.25,3.99,3.7,3.67,3.57,3.82,3.62
2022-12-20,0,380.540008544922,172.919998168945,103.440002441406,59.8899993896484,169.080001831055,27.8799991607666,48.7000007629395,130.690002441406,188.289993286133,4.35,4.7,4.64,4.25,4.03,3.79,3.78,3.69,3.94,3.74
2022-12-21,0,386.230010986328,175.899993896484,103.699996948242,60.560001373291,168.800003051758,27.9500007629395,49.4500007629395,132.160003662109,196,4.33,4.67,4.6,4.21,4,3.78,3.77,3.68,3.93,3.74
2022-12-22,0,380.720001220703,173.600006103516,103.680000305176,59.8199996948242,166.759994506836,27.9899997711182,48.7299995422363,130.660003662109,188.25,4.35,4.66,4.64,4.24,4.02,3.79,3.77,3.67,3.91,3.73
2022-12-23,0,382.910003662109,174.389999389648,102.160003662109,59.189998626709,167.259994506836,27.9799995422363,49.5,131.279998779297,189.059997558594,4.34,4.67,4.66,4.31,4.09,3.86,3.83,3.75,3.99,3.82
2022-12-27,0,381.399993896484,173.220001220703,100.139999389648,58.4300003051758,168.669998168945,27.9699993133545,49.810001373291,131.740005493164,189.399993896484,4.46,4.76,4.75,4.32,4.17,3.94,3.93,3.84,4.1,3.93
2022-12-28,0,376.660003662109,170.529998779297,99.5500030517578,58.2599983215332,167.910003662109,28.0699996948242,48.9599990844727,132.460006713867,188.380004882812,4.46,4.75,4.71,4.31,4.18,3.97,3.97,3.88,4.13,3.98
2022-12-29,0,383.440002441406,174.850006103516,100.680000305176,58.6599998474121,168.850006103516,27.8999996185303,49.3699989318848,133.220001220703,188.910003662109,4.45,4.73,4.71,4.34,4.16,3.94,3.91,3.83,4.09,3.92
2022-12-30,0,382.429992675781,174.360000610352,99.5599975585938,58.2400016784668,169.639999389648,27.8099994659424,49.2400016784668,134.100006103516,190.490005493164,4.42,4.76,4.73,4.41,4.22,3.99,3.96,3.88,4.14,3.97
2023-01-03,0,380.820007324219,173.399993896484,101.459999084473,59.0299987792969,171.059997558594,28.1100006103516,48.5499992370605,135.119995117188,195.389999389648,4.53,4.77,4.72,4.4,4.18,3.94,3.89,3.79,4.06,3.88
2023-01-04,0,383.760009765625,175.559997558594,102.849998474121,59.3400001525879,172.669998168945,28.0100002288818,48.8499984741211,136.380004882812,203.639999389648,4.55,4.77,4.71,4.36,4.11,3.85,3.79,3.69,3.97,3.81
2023-01-05,0,379.380004882812,173.679992675781,103.279998779297,59.7200012207031,170.520004272461,28.2700004577637,48.9000015258789,135.350006103516,204.990005493164,4.66,4.81,4.78,4.45,4.18,3.9,3.82,3.71,3.96,3.78
2023-01-06,0,388.079986572266,177.580001831055,105.180000305176,60.9900016784668,173.710006713867,27.8999996185303,50.2700004577637,137.940002441406,213,4.67,4.79,4.71,4.24,3.96,3.69,3.63,3.55,3.84,3.67
2023-01-09,0,387.859985351562,177.880004882812,105.73999786377,61.5099983215332,174.100006103516,27.7299995422363,50.3199996948242,137.369995117188,208.570007324219,4.7,4.83,4.69,4.19,3.93,3.66,3.6,3.53,3.83,3.66
2023-01-10,0,390.579986572266,180.509994506836,103.98999786377,60.689998626709,174.740005493164,27.75,50.8499984741211,138.600006103516,206.690002441406,4.73,4.85,4.74,4.24,3.94,3.72,3.67,3.61,3.91,3.74
2023-01-11,0,395.519989013672,182.759994506836,105.680000305176,61.4300003051758,174.619995117188,27.75,51.0699996948242,139.630004882812,208.029998779297,4.72,4.84,4.73,4.2,3.9,3.66,3.61,3.54,3.84,3.67
2023-01-12,0,396.959991455078,185.830001831055,107.76000213623,62.3800010681152,176.639999389648,27.4799995422363,51.9500007629395,139.490005493164,214.320007324219,4.66,4.76,4.66,4.12,3.79,3.53,3.48,3.43,3.73,3.56
2023-01-13,0,398.5,187.050003051758,106.75,61.0299987792969,178.759994506836,27.4699993133545,52.0999984741211,143.009994506836,214.130004882812,4.67,4.77,4.69,4.22,3.88,3.6,3.55,3.49,3.79,3.61
2023-01-17,0,397.769989013672,186.820007324219,106.059997558594,60.5800018310547,177.589996337891,27.5499992370605,51.8600006103516,140.800003051758,211.410003662109,4.71,4.82,4.67,4.18,3.86,3.6,3.57,3.53,3.81,3.64
2023-01-18,0,391.489990234375,183.800003051758,108.629997253418,61.5699996948242,177.080001831055,27.5499992370605,51.3199996948242,136.570007324219,209.410003662109,4.69,4.79,4.63,4.06,3.72,3.43,3.4,3.37,3.65,3.54
2023-01-19,0,388.640014648438,182.039993286133,107.949996948242,62.3499984741211,179.889999389648,27.4799995422363,51.2900009155273,134.75,207.089996337891,4.71,4.79,4.65,4.09,3.76,3.48,3.43,3.39,3.69,3.57
2023-01-20,0,395.880004882812,185.039993286133,106.199996948242,61.4000015258789,179.289993286133,27.4400005340576,51.7999992370605,135.080001831055,206.759994506836,4.72,4.8,4.68,4.14,3.83,3.56,3.51,3.48,3.77,3.66
2023-01-23,0,400.630004882812,187.330001831055,105.699996948242,61.4500007629395,179.630004882812,27.4799995422363,51.8899993896484,137.270004272461,209.970001220703,4.73,4.82,4.7,4.21,3.88,3.61,3.56,3.52,3.8,3.69
